category,latitude,longitude,name,rating,review_count
newamerican,34.146733,-118.421488,Falafel Palace,4,577
italian,34.16966,-118.53904,Amaseena Restaurant & Lounge,4,367
japanese,34.170807,-118.540156,Nan Dagh Kabob Dagh,4.5,190
indpak,34.1697262,-118.5390564,El Pollo Peru,4.5,462
soup,34.20069333,-118.52004,Kinnara Thai,5,4
italian,34.23670809,-118.5368824,Streets Of India Cafe,4,439
sushi,34.17289,-118.54772,Truman House Tavern,4.5,354
italian,34.15512191,-118.4785272,Chicken Star,4,220
tacos,34.18557,-118.46429,DC Cafe Donuts,5,2
sandwiches,34.1595265,-118.501321,La Tapalchuteca,3.5,614
chickenshop,34.20039,-118.41821,Mariscos Corona,5,11
thai,34.17273,-118.56405,Rice and Noodle,4.5,298
desserts,34.23175813,-118.5528763,The Munch Box,4,88
japanese,34.2034155,-118.4660366,Tarzana Armenian Deli,4.5,126
foodtrucks,34.230985,-118.535684,Iroha Sushi of Tokyo,4.5,105
sandwiches,34.23755037,-118.589039,It's Juice Time,4,48
burgers,34.23411,-118.55343,Dan's Kitchen Chinese Cuisine,4,123
persian,34.26515879,-118.5158318,Pine Tree Korean Bbq Restaurant,4,414
vegan,34.15154266,-118.448143,Fabrocini's Beverly Glen,4.5,858
tea,34.16745298,-118.6053305,Denny's,3.5,328
vietnamese,34.18737,-118.466869,Sushi Katsu-Ya Encino,3.5,824
tradamerican,34.155359,-118.47333,Italia Bakery & Deli,3.5,791
foodtrucks,34.22852139,-118.4684468,Yamaha Sushi,4,132
asianfusion,34.15099,-118.45211,Mirabelle Wine Bar,4,148
hotdog,34.1868,-118.55623,Pillars Café,4,1127
bakeries,34.2573949,-118.5801133,Beers N Wings,4.5,206
japanese,34.1873683,-118.4668686,Go's Mart,4.5,82
mediterranean,34.186598,-118.431349,Wong's Wok Chinese Food,4.5,811
diners,34.2346603,-118.5350575,Street Cafe By Aroma,3,345
delis,34.18496701,-118.448697,India Sweets & Spices,4.5,183
breakfast_brunch,34.23501,-118.56323,Horchateria Rio Luna,3.5,616
breakfast_brunch,34.22105066,-118.6054756,Birrieria Mexico,4,594
srilankan,34.17256519,-118.5620805,CafeVida,4.5,209
japanese,34.19099499,-118.6023825,Chi Chi's Pizza,3.5,903
sushi,34.1708875,-118.5408934,La Nueva Fogata,4,868
chinese,34.23934,-118.53655,Jollibee,4,447
sushi,34.20102973,-118.4207086,Grandma Kim's Family Diner,4.5,325
mexican,34.20199585,-118.5343933,The Great Greek,4,43
mideastern,34.14968864,-118.4306481,Good Pho You,4,835
mediterranean,34.2009916,-118.5615583,Darna Mediterranean Cuisine,4.5,233
bakeries,34.170915,-118.4485851,Kogi BBQ Truck,4,281
persian,34.1998668,-118.4660651,Le Sanglier French Restaurant,4.5,77
vietnamese,34.2008651,-118.5801033,Main Kitchen Cafe,4.5,54
poke,34.26365,-118.50178,Tasty Tacos & More,4,261
sushi,34.23645015,-118.5374191,La Brasa Roja,3.5,508
filipino,34.2355724,-118.4844419,Dave & Buster's,3.5,167
bbq,34.19361,-118.40563,Mediterranean Bistro,4.5,28
hawaiian,34.2311299,-118.5531926,Vic's Food To Go,4,258
hotdogs,34.2010451,-118.431946,The Thyme Pizzeria,4,311
vietnamese,34.202755,-118.5361749,Naab,3.5,529
hookah_bars,34.15989,-118.50771,NORMS Restaurant,4,762
salad,34.2645621,-118.5247792,Pita kitchen,4,430
indpak,34.220263,-118.5540652,Casa De Papi,4.5,81
mexican,34.1765773,-118.3811877,Shirin Restaurant,4.5,237
mediterranean,34.14655,-118.424794,Robin Hood British Pub,4.5,307
asianfusion,34.20140833,-118.4144883,OMGarnachas,4.5,178
bars,34.1842075,-118.6052137,Victory Bread Take Out Restaurant,4,964
mediterranean,34.18784176,-118.5556587,Las Casitas Grill,4,456
japanese,34.17621902,-118.4660886,Octopus Japanese Restaurant,4,128
thai,34.2010651,-118.4192549,Bryan's Cafe,3.5,1005
sandwiches,34.167967,-118.615905,Arlet's Cafe,4.5,1117
bbq,34.21581875,-118.4483111,Athenian Grill,3.5,105
cafes,34.26796,-118.42013,Emle's Restaurant,4,870
japanese,34.17306003,-118.5618804,Delmonico's Steak and Lobster House,4,670
grocery,34.20181095,-118.5443896,Chi-Pie,4.5,18
brazilian,34.246511,-118.537032,California Wok,4,284
japanese,34.2510199,-118.60647,The Bear Pit Bar-B-Que,4.5,216
italian,34.18738007,-118.4165577,Meson Criollo Restaurant,4,1206
mediterranean,34.2001343,-118.5711212,Yummy California burger,4.5,22
ukrainian,34.16937,-118.53831,Asahi Sushi,4.5,45
sushi,34.1832516,-118.6057451,Hot Wok Cafe,4,341
salvadoran,34.19429,-118.44975,Takatis,4,48
thai,34.23452,-118.58883,Top Thai Cuisine,4.5,72
newamerican,34.18876634,-118.6026907,La Fogata Mexican Restaurant,4.5,237
russian,34.17268753,-118.5368195,Picante Peruvian Cuisine,5,6
mideastern,34.238899,-118.536552,Hong Kong Diner,4,576
mediterranean,34.26456,-118.52031,Friend Restaurant,4.5,42
thai,34.200886,-118.415874,Pozi's Fresh Grill,3.5,1012
halal,34.20076884,-118.5276476,Las Dunas Peruvian Cuisine,4,14
peruvian,34.26606333,-118.4226692,Fleming's Prime Steakhouse & Wine Bar - Woodland Hills,5,8
thai,34.20148478,-118.4682919,Charlie's Wieners,3.5,847
indpak,34.156722,-118.487681,Hideout Cafe,4,775
gastropubs,34.28194,-118.44024,Baked It Myself,4.5,280
asianfusion,34.16368,-118.52327,The Triple Threat Truck,4.5,80
mexican,34.2214849,-118.4761766,Thai Bamboo,4,86
newamerican,34.238817,-118.556166,Cupid's Hot Dogs,3.5,1386
donuts,34.18694,-118.53643,Sushi Note,4.5,113
salvadoran,34.2341932,-118.467872,The Crawfish Co,5,4
mexican,34.2013949,-118.4576585,Carrillo's Tortilleria,4,141
vietnamese,34.15449483,-118.4736033,Fratelli's Pizza,4,246
burgers,34.25719503,-118.6001255,A & W Seafood Restaurant,4,279
delis,34.1697774,-118.5385403,Meson Criollo Grill Restaurant,4.5,190
sushi,34.14575,-118.41559,Garden Wok,4,1023
juicebars,34.22144197,-118.4292247,Shisha Cafe & Lounge,4.5,175
chinese,34.201757,-118.467556,Rosarito Fish Market,4,258
korean,34.22105358,-118.5358494,Mick's Sub Shop,3.5,611
italian,34.1278636,-118.4446024,Estela's Restaurant,4,193
tradamerican,34.20151511,-118.4943026,Pizza Pazza Wood Fired Pizza,2.5,133
japanese,34.15762373,-118.4938852,Saffron Mediterranean Grill,4,591
delis,34.273661,-118.5010532,Nihari House,4,275
japanese,34.224432,-118.535467,Il Segreto Ristorante Belair,4,187
wine_bars,34.1719951,-118.4057555,Catering By Maestro,5,88
coffee,34.27414,-118.56494,La Cava,4.5,86
sportsbars,34.221045,-118.572469,Izzy's Cafe,3.5,359
sushi,34.20055,-118.61394,Dog Haus,4.5,378
chinese,34.208592,-118.55479,Mandarin King,4,154
kosher,34.165311,-118.525881,L'ambiance Cafe,3.5,155
indpak,34.22779272,-118.52828,Sumo Asian Buffet & Grill,4,131
desserts,34.2856906,-118.4384284,Lenzinis Pizza,4,214
mexican,34.1936264,-118.450592,The Baker Bakery & Cafe,4,72
cafes,34.19525557,-118.4484527,Awesome Thai,5,1
pizza,34.2344545,-118.5529513,Gourmet Palace China Bistro,4,458
salvadoran,34.2009851,-118.5007703,Stanley's Restaurant,3,84
filipino,34.220966,-118.433328,Shik Do Rak,3,245
korean,34.222324,-118.605361,Sushi Ichiban Kan,4,465
greek,34.146612,-118.4246,Tacos!!!WOW!!!,4,711
vietnamese,34.17203,-118.55954,Cítrico Ceviche Bar,4.5,93
vietnamese,34.263674,-118.501846,The Brothers Sushi,3.5,697
bakeries,34.167522,-118.589288,Trejo's Cantina - Woodland Hills,4.5,139
kosher,34.17254196,-118.5636036,Top Sushi,4.5,337
korean,34.26490731,-118.5218236,Yagumo Sushi,4,63
french,34.17073021,-118.5433651,Panda Express,3.5,242
newamerican,34.26484099,-118.5026184,The Great Wall Chinese Restaurant,3.5,681
foodstands,34.26511,-118.5048,Eleni’s Kitchen Greek & American Food,5,10
peruvian,34.2268109,-118.4495371,The Red Mill Cafe,5,2
bars,34.24057219,-118.555564,Kim Thai Food,2,649
mediterranean,34.2749849,-118.5632591,Sipan Bakery Express,4.5,427
burgers,34.1546499,-118.44803,Raku Teriyaki & Sushi Roll,4,321
thai,34.18698,-118.40619,PizzaRev,4,386
pizza,34.20139,-118.579391,Sandwich Express,5,244
mediterranean,34.1552,-118.47852,El Pollo Sonora,4.5,106
diners,34.20064,-118.43027,Ceviches,3,792
mideastern,34.150736,-118.449006,Hanabi Sushi,4,991
mexican,34.200576,-118.613657,Park Cafe & Grill,5,243
persian,34.16807,-118.60295,California Bowl Sushi & Teriyaki,4,543
burgers,34.221881,-118.475781,Jerry's Famous Deli,3.5,283
british,34.17208,-118.430478,Mulberry Street Pizzeria,4,455
mexican,34.200522,-118.4321957,Natas Pastries,4,138
peruvian,34.1719423,-118.567538,Queens Burgers,4,157
mediterranean,34.1868149,-118.4219685,Mr Furley's Bar,4.5,25
salvadoran,34.1869,-118.44922,Brami's Kosher Pizza,4,29
japanese,34.15883158,-118.4982158,Jesse's Chicken,3.5,994
sandwiches,34.22619635,-118.5357112,Goto King N Toppings,4,81
breakfast_brunch,34.23478,-118.5893,D' new Aristocrat,5,49
greek,34.19873428,-118.5356293,Traveler's Coffee Cup,4,245
tradamerican,34.238779,-118.535877,Abraham Bagel,4,593
steak,34.15683,-118.48987,Pho Saigon 1,3.5,662
pizza,34.152013,-118.4545577,Cemitas Poblanas Don Adrian,3.5,21
chinese,34.157633,-118.496695,Toto's Seafood Grill,3.5,323
bbq,34.26691958,-118.4677062,Tacos Tijuana,3.5,1077
sandwiches,34.157755,-118.495345,Villanueva Mexican Grill,3.5,174
colombian,34.194391,-118.475522,Weiler's Nosh & Bakery,4,210
burgers,34.2413,-118.53658,Bowl & Burger,5,1
sushi,34.25867162,-118.5023714,Mazar Mediterranean Restaurant,3.5,1331
chinese,34.23674,-118.53714,Tacos Reyes,4,211
peruvian,34.18821208,-118.4484849,Romano's Macaroni Grill,4,454
thai,34.20395,-118.53644,La Placita Cocteles,4,313
mexican,34.1641078,-118.4484561,Dojo Sushi,4,684
peruvian,34.15253,-118.46078,EMC Seafood & Raw Bar - Woodland Hills,4,168
coffee,34.143103,-118.398107,Birrieria Apatzingan,4.5,116
chinese,34.18756978,-118.4481037,Birrieria Gonzalez,4,49
thai,34.200593,-118.501553,Urban Salad Bar,5,1
mediterranean,34.17058306,-118.5397375,Red Moon Restaurant & Lounge,4.5,428
peruvian,34.24064,-118.56187,YOK RAMEN,3.5,125
steak,34.186565,-118.606429,Deli Mex Restaurant,4,1018
mexican,34.23143,-118.55409,Orange Grove Bistro,3.5,572
hotdog,34.17887,-118.46154,Sun Sushi Bar & Japanese Cuisine,4,77
breakfast_brunch,34.16632,-118.58384,Tacos Colima,5,31
cafes,34.18394,-118.45023,Mega Glatt Mart,4.5,79
foodtrucks,34.15805435,-118.5126724,Melad Bakery & Deli,4,116
thai,34.235004,-118.553096,El Taco Llama,4,557
hotdog,34.2349619,-118.5275569,Ike's Sandwiches,3.5,220
sushi,34.1473283,-118.4263409,Estos Tacos,4.5,98
cajun,34.3103176,-118.4285503,Fina Estampa,4.5,332
mexican,34.28409576,-118.4455795,Cricca's Italian Deli & Subs,4,301
pizza,34.22842495,-118.4843771,Cho Cho San,3.5,190
seafood,34.20147,-118.53617,Chili's,3.5,175
colombian,34.19434573,-118.4755443,El Taquero Locochon,5,2
chinese,34.18128,-118.53675,LA Lasagna,4,597
mediterranean,34.164281,-118.5248,Totos' African Cuisine,4,564
seafood,34.288257,-118.4475318,Pollos Al Carbon,4,293
sandwiches,34.16609511,-118.5273045,Xevichez Sushi Bar,4.5,107
salvadoran,34.2322502,-118.4387512,Jasmine Thai Cuisine,4.5,64
pizza,34.201846,-118.467304,Wok Express Chinese Food,4,230
mediterranean,34.150737,-118.449477,Salad Farm,4,177
halal,34.255706,-118.43541,El Katracho Restaurant,4.5,232
italian,34.1273967,-118.4443909,Heavenly Pancakes,4,89
mexican,34.1501758,-118.404736,Jersey Mike's Subs,4.5,57
catering,26.1783012,-80.2552507,El Indio Mexicano Restaurant,5,6
mexican,34.223657,-118.501823,Thai Blvd Bistro,3,22
italian,34.14801,-118.42935,The White Harte Pub,3.5,323
mexican,34.1936951,-118.5537272,Lobsterdamus,4,120
hotdog,34.18834141,-118.6061782,Mariscos La Barquita,4,1082
chinese,34.25703,-118.50542,Jaopaya Thai Restaurant,4,227
mediterranean,34.16319656,-118.519783,Evolution Burger,4,125
buffets,34.1872046,-118.6011944,Lola's Chicken,3.5,290
pizza,34.2079585,-118.553558,Mr. Pizza,4.5,93
breakfast_brunch,34.16792,-118.60008,Freshii,4,719
salad,34.18634133,-118.6048317,Baba Sweets,4,383
thai,34.187225,-118.536411,Gordos Tacos,4,337
chinese,34.164525,-118.4142508,Bibi Sara,4.5,161
tradamerican,34.150102,-118.448683,Valley Inn Restaurant and Bar,4,213
korean,34.257032,-118.53508,Kaiju Sushi,3.5,424
newamerican,34.157607,-118.4937984,Ninong's Pastries & Cafe,4,592
sushi,34.172826,-118.563153,Ani Bakery,4.5,370
mexican,34.2082367,-118.5717468,Donut Time Cafe,4,36
seafood,34.2724002,-118.4647573,My Hero Submarine Sandwich Shoppe,5,30
sushi,34.16766,-118.59824,California Bowl - Sushi & Teriyaki,4,444
mexican,34.17873,-118.59969,Pollos Sherman,3.5,432
hotdog,34.19342,-118.57007,Ping Pong Chinese Cuisine,4,150
japanese,34.21919,-118.5883551,The Grill Spot,4.5,305
sushi,34.19349934,-118.4505933,Skewers Halal,4,277
chinese,34.20797722,-118.5095243,Orange Delite & Grill,3,98
chinese,34.20146,-118.53279,SHU Sushi House Unico,3,365
greek,34.187,-118.44904,Famous Cafe Restaurant,4.5,3
coffee,34.14686766,-118.4233387,Pizzasaurus Rex,5,18
thai,34.202546,-118.410804,Barin Russian Cuisine,4.5,76
sandwiches,34.250364,-118.519492,Antonio's Tacos & Kabob,4.5,87
japanese,34.23325587,-118.5889199,TGI Fridays,4.5,273
burgers,34.2377517,-118.5365397,Sylmars Fix,3.5,427
pizza,34.1725263,-118.448354,Oxnard Coffee Shop & Restaurant,4,404
sandwiches,34.20144,-118.53833,Dont Be Chicken,3.5,298
chicken_wings,34.227401,-118.485519,Cafe Orient,2.5,102
hawaiian,34.21745,-118.47036,Blue Cafe,3.5,71
mexican,34.193785,-118.449934,Los Pepe’s Tacos Truck,4.5,45
mexican,34.15108181,-118.4477614,Super Wok Chinese Restaurant,4,725
seafood,34.2862148,-118.4375529,Starlight Bakery Cafe,4.5,73
sushi,34.2085449,-118.519443,La Sirenita Express,3,237
cafes,34.186206,-118.503211,Claim Jumper Restaurants,4.5,7
japanese,34.234303,-118.502072,Mariscos Los Arcos,3.5,211
tradamerican,34.235076,-118.604876,Stone Oven,3.5,388
delis,34.1575,-118.49647,La Casa Eatery,3,441
pizza,34.160149,-118.504824,Hatikva Grill,4,464
portuguese,34.1467788,-118.4229919,Tacos Naomi,4,828
burgers,34.1855313,-118.4485951,Fernanda's Pizza,4,176
pubs,34.15186,-118.45251,Restaurante Y Pupuseria El Manguito,4,463
pizza,34.2006817,-118.5198337,Casa de Las Garnachas & Beer,4,88
chicken_wings,34.18546054,-118.512834,Buenavista Bakery & Cafe,4,1
filipino,34.2200895,-118.4325021,Machu-Picchu Peruvian Restaurant,4,53
bakeries,34.22129,-118.43314,Crave Cafe Sushi,4.5,94
coffee,34.22219,-118.46714,Hook Burger,4.5,77
hawaiian,34.259044,-118.466239,Corner Bakery Cafe,3.5,59
coffee,34.15592929,-118.4833291,Sam's Philly Steak,4,107
vietnamese,34.25753,-118.602,TacosWay,4,441
mexican,34.186284,-118.457792,Napoli's Pizza Kitchen,4,177
filipino,34.2219,-118.44828,Holiday Burgers,4,82
tacos,34.25504,-118.43664,Luna Grill - Sherman Oaks,4.5,16
desserts,34.237259,-118.555267,Harvest Moon Kitchen & Marketplace,4,76
mexican,34.2573849,-118.5904507,Anthony's Tacos,4.5,276
delis,34.23462083,-118.500914,Trattoria & Market del Sole,3.5,16
burgers,34.20865,-118.596202,Frank's Weiler's Deli,4.5,222
lebanese,34.1681213,-118.6047897,Kop Jai Lai Restaurant,4.5,477
foodtrucks,34.1979,-118.53562,Birrieria Lupita,4.5,28
italian,34.2421614,-118.5561816,Brooklyn Pizzeria & Italian Food,3,582
seafood,34.226618,-118.449176,American Jewish University's Elegant Affairs Kosher Catering,4.5,18
sushi,34.15119,-118.44732,Taqueria Jerez,4,717
seafood,34.18474652,-118.6049154,Rok N Sushi,4,589
mexican,34.252814,-118.425228,Raw Junkies,4.5,69
foodtrucks,34.293292,-118.415222,Magaly's Tamales and Mexican Grill,4.5,47
sandwiches,34.15716,-118.4841158,Shiki Sushi,4.5,92
pizza,34.24180687,-118.5355773,Corky's and The Cork Lounge,4,702
bars,34.15726,-118.40604,Sweet Butter Kitchen,4,404
ramen,34.1475,-118.42998,Noah's Ark Cuisine,4.5,171
mexican,34.1647152,-118.4482651,Guatemalteca Bakery & Restaurant,4.5,418
tradamerican,34.236659,-118.525114,Bale Valley Restaurant,4,15
sushi,34.232732,-118.535763,Sasoun Bakery,4,507
foodtrucks,34.26216275,-118.5023436,Philly's Best,4.5,53
intlgrocery,34.1809591,-118.5358851,Chilenazo,4.5,27
bakeries,34.2015176,-118.538948,Green Cottage Restaurant - Tarzana,5,9
desserts,34.15150006,-118.4502701,Amazing Siam Thai Restaurant,4.5,27
mexican,34.200837,-118.500779,Picka Rico,3.5,57
burgers,34.189559,-118.603817,El Corozo Restaurante,4,220
sandwiches,34.241299,-118.559107,Encanto de Zapopan,4,168
tacos,34.28723,-118.43363,Mon Ramen,5,42
seafood,34.2385842,-118.5715405,Applebee's Grill + Bar,4,207
delis,34.1564517,-118.6057642,Phood Farmacy,4.5,596
salad,34.25660252,-118.4993873,California Pizza Kitchen at Encino,2.5,131
sushi,34.1723751,-118.5481061,Mon Japanese Restaurant,3.5,790
tradamerican,34.16043091,-118.5089417,OMG Great Cuisine,3,385
foodtrucks,34.16354504,-118.5220015,The Pupusa Stand,4.5,21
italian,34.224855,-118.5353361,Manila Sunset,4,193
african,34.20177,-118.46801,BrewZ Sports Cafe & Grill,4,107
tradamerican,34.23766,-118.53558,Greystoke Grill,3,388
mexican,34.20703533,-118.4315193,FalafeLand,4.5,85
hotdogs,34.20818364,-118.5087609,XOC Tequila Grill,3,71
sushi,34.258537,-118.537055,Flooky's,3,90
thai,34.17134,-118.56906,Black Angus Steakhouse,3.5,359
grocery,34.1702569,-118.5347457,Souplantation,3.5,113
burgers,34.18784514,-118.5994812,Barone's,4,57
chinese,34.22748196,-118.4855702,Little Ocha Extra,3.5,103
thai,34.1696796,-118.6025089,La Forcaccia,4.5,508
salad,34.23488,-118.587766,A Pa Tacos Estrella,4,155
sportsbars,34.149959,-118.441226,Little Caesar's Pizza,4,380
latin,34.1721118,-118.4566596,The Gate To the Mediterranean,3.5,84
grocery,34.1570747,-118.4917793,Henri's,4,110
breakfast_brunch,34.29005051,-118.4326324,Yemen Roll,3.5,278
hotdogs,34.223547,-118.501669,Fish In the Village,3.5,94
mexican,34.22138309,-118.503635,Petit Bistro Coffee Shop,3,378
thai,34.19413296,-118.5898575,Premier Restaurant & Bar,4.5,436
pubs,34.16801012,-118.6163139,NARA Mediterranean Bistro and Lounge,4,487
seafood,34.14518811,-118.4112543,Pupusas,4,1
asianfusion,34.1558,-118.46737,Papa Juan's Baja Grill,3,528
mexican,34.25777,-118.58084,Lemongrass Thai-Halal Restaurant,4,125
thai,34.203644,-118.536448,Yummy Pizza & Shawarma,4,271
vegan,34.253234,-118.535593,Kabob House,4,111
peruvian,34.187125,-118.457134,Rubio's,4,151
pizza,34.18697,-118.45707,Lum-Ka-Naad,4.5,86
vegetarian,34.24230672,-118.5597424,Katsu Japanese Cutlet,4,301
burgers,34.2020857,-118.4490708,Dickey's Barbecue Pit,3.5,231
burgers,34.27613291,-118.5697066,Wish Dish Cafe,3.5,486
desserts,34.207989,-118.596201,Encino Glen,4.5,171
tacos,34.1862814,-118.4462205,Chomp Chomp Food Truck,4,96
persian,34.1564901,-118.6056751,New Pho 999,4.5,198
cafes,34.1618778,-118.5139584,Roca Fuerte,3.5,828
hawaiian,34.1823501,-118.4663049,Great China Express,3,38
seafood,34.23934,-118.53562,Spice Up Thai Eatery,3,508
newamerican,34.153651,-118.469292,Pho 22,4,225
sushi,34.14776,-118.43143,Nico’s Burgers,4,557
filipino,34.234445,-118.558782,Burgerim Lake Balboa,3,287
tradamerican,34.15188,-118.45685,The Thirsty Merchant,3,540
bakeries,34.2647551,-118.5222629,Little Caesars Pizza,4.5,55
sandwiches,34.22104,-118.53571,Roni Macaroni,4.5,80
sandwiches,34.242944,-118.535291,Safari Room,4,303
japanese,34.18706,-118.46668,Dude's Dog Shack,4,133
latin,34.20165477,-118.4496463,Subway Restaurants,4,80
chinese,34.161434,-118.509088,It's All Good House of Kabob,3.5,334
persian,34.16015832,-118.5111468,Cafe Southwest,4.5,170
halal,34.2490323,-118.6058351,Red Chili,4.5,223
kosher,34.147726,-118.430464,Little Siam Thai Cuisine,4.5,289
sushi,34.1273967,-118.4443909,Rio Grande,4,192
mediterranean,34.16916813,-118.5363033,Sushi Sazanami,4,57
newamerican,34.1640826,-118.4660151,Sky Restaurant & Lounge,4,71
pizza,34.250235,-118.519513,Bronco Burrito,4.5,274
russian,34.179358,-118.535604,Warner Center Cafe,4,35
chicken_wings,34.240071,-118.556871,Super Ninja Japanese Sushi Cuisine,2,1162
mexican,34.2604039,-118.429687,Sushi Spot,4.5,485
tradamerican,34.17802977,-118.5982636,Baja Subs Market & Deli,3,534
italian,34.308891,-118.434644,The Flame Broiler,4,696
coffee,34.179786,-118.455607,BBQ Teriyaki & Sushi,4,165
foodtrucks,34.2412655,-118.2667574,Yummy Grill,5,5
vietnamese,34.2573849,-118.5809499,Birrieria Rosa Maria,4,351
persian,34.1729249,-118.55914,Pho CT Asian Cafe,4,255
tacos,34.17855,-118.46683,Baan Thai,4,16
chinese,34.16938,-118.5358651,New Mr Wok,3.5,433
caribbean,34.2013949,-118.4571504,Aida's Tropical Garden Cafe,4,34
seafood,34.20142611,-118.4678745,Wendy's,3,121
tradamerican,34.24160805,-118.5542876,German Cold Cuts International,3,665
mexican,34.1865351,-118.4391799,Taqueria Mi Ranchito,4,237
salad,34.19016078,-118.6023503,Golden Hunan Chinese Restaurant,4,246
sandwiches,34.194071,-118.483463,Tucoz Raspados,4,13
kosher,34.171918,-118.439355,Pacific Kosher Express,4.5,65
tacos,34.23551535,-118.4407578,Sushi Yotsuya,4,14
pizza,34.2006942,-118.4575949,Emilio's Presto Trattoria,4,280
latin,34.20079074,-118.4093132,All American BBQ,4.5,47
salad,34.23860939,-118.5552662,Gold Yaki Burger,4,95
latin,34.229094,-118.466178,Pickwick Pub,3.5,37
coffee,34.2085438,-118.5200505,The Los Angeles Burger Company,3.5,48
hotdogs,34.24994,-118.50202,Chuck E. Cheese,3.5,224
peruvian,34.1881201,-118.4488749,Los Tres Hermanos,4,107
sushi,34.1508101,-118.4489048,Frosty Queen,4,617
burgers,34.18305138,-118.6062502,La Casa De La Torta Ahogada,4,762
bakeries,34.242365,-118.558595,Chennai Tiffins,3,322
tacos,34.178721,-118.440173,Van Nuys Fresh Poultry,4,8
sandwiches,34.172355,-118.546731,El Rancherito,4,261
mexican,34.22162,-118.55391,Buffalo Bruce's Mercantile,3,332
latin,34.26484264,-118.5024252,Kogiya Korean BBQ,3.5,156
hotdogs,34.2150465,-118.4483102,Pink Elephant,4,342
pizza,34.17243,-118.45656,Tacos Charly,4.5,456
burgers,34.25695,-118.4704086,Tip Top Hamburgers,3.5,362
burgers,34.16024187,-118.5066001,Tacos El Venado,3.5,251
chicken_wings,34.1809276,-118.5358589,Old Fashioned Chiliburgers & Sandwiches,3,130
mediterranean,34.15475,-118.448357,Ocean Cafe & Restaurant,4,257
breakfast_brunch,34.1647351,-118.404734,The Country Deli,3.5,806
foodstands,34.207315,-118.4531,Castillo Mexican Restaurant,5,2
beer_and_wine,34.1497107,-118.4431296,Taste of India - Sherman Oaks,4.5,108
delis,34.18869987,-118.5940996,Small Island,4,311
laotian,34.26497,-118.46855,The Village,4.5,163
mexican,34.1919564,-118.449166,Something's Fishy,4.5,39
pizza,34.1931767,-118.5535849,Mami King Restaurant,4,358
hotdogs,34.200287,-118.4664377,Mi Carbonero Restaurant,3,53
kosher,34.12776061,-118.4714286,Saborcitos Latinos,5,10
mexican,34.22733,-118.44967,Ok Chinese Restaurant,4.5,49
sushi,34.2217027,-118.4843052,Chiang Mai Thai Kitchen,3,327
vegan,34.14498314,-118.4146592,Vanak Restaurant & Bakery,5,118
tapas,41.467488,-81.921821,Sangria Y Tapas,4.5,184
newamerican,41.479158,-81.9207637,Thyme Table,4,25
sushi,41.461735,-81.951228,Blue Sushi Sake Grill,4.5,89
bars,41.46113172,-81.95157318,D'Italia,4,334
italian,41.46860504,-81.91119385,Aristo Bistro,4.5,60
chinese,41.45715331,-81.8984294,El Arepazo Y Pupuseria,4.5,55
colombian,41.43785896,-81.87298447,Biryani Hut Express,4.5,299
indpak,41.45105,-81.91472,AJ's Urban Grill,4.5,91
tradamerican,41.4686503,-81.90665424,Stella Mia Ristorante,4,73
italian,41.437103,-81.937755,Taki's Greek Kitchen,4.5,93
greek,41.49524,-81.9877,Barroco,4.5,131
latin,41.459446,-81.953651,Pasta Co-Op,3.5,35
italian,41.45966496,-81.9517804,Lehman's Deli,4.5,48
delis,41.4700289,-81.897178,Hail Mary's Food And Drink,4.5,59
sportsbars,41.44618,-81.93024,Thai Spice,4,34
vietnamese,41.4567353,-81.8983832,Istanbul Mediterranean Grill,4,190
turkish,41.46830511,-82.01554388,La Campagna,4.5,204
italian,41.4665,-81.92345,Sweet Basil Neapolitan Style Pizzeria,4,47
pizza,41.45272,-81.91135,The Rusty Barrel,4,130
sportsbars,41.45029,-81.92019,Mezza Mediterranean Cuisine,3.5,75
mediterranean,41.43734,-81.93798,Aladdin's Eatery,4.5,59
mideastern,41.45947,-81.95089,Lobster Bros Seafood,4,103
seafood,41.46857834,-81.90854645,Wild Mango Restaurant & Bar,4,21
newamerican,41.41754958,-81.9045362,Sittoo's Pita & Salad,4,271
lebanese,41.4253082,-81.8979079,Bar Nova,4.5,118
beer_and_wine,41.45346,-82.03303,Mashiso Asian Grille,4.5,33
asianfusion,41.419502,-81.898061,Bay Diner,4,110
tradamerican,41.47776,-81.9218999,Texas de Brazil,4,68
steak,41.46099612,-81.95252688,Luca West,3.5,117
italian,41.47136869,-81.89338233,Strip,3.5,46
tradamerican,41.453573,-82.033843,Bonefish Grill,4,234
seafood,41.4624027,-81.9509607,Cantina Laredo,4,84
mexican,41.46188,-81.951609,Crepes in the City,3.5,113
creperies,41.45950383,-81.9527525,First Watch,4,21
breakfast_brunch,41.45764,-81.95104,Mahle's Restaurant and Lounge,4,140
newamerican,41.47013,-81.89657,Cabin Club,4,37
steak,41.46142,-81.95885,Don Ramon Mexican Restaurant,4,143
mexican,41.462331,-81.958795,Cork & Barrel Wine Bar,4,85
wine_bars,41.459179,-82.013511,Rosewood Grill,4.5,44
newamerican,41.4600382,-81.9498996,Ohashi,3,99
japanese,41.42592,-81.89312,Salt+ A Restaurant,4,117
tapasmallplates,41.4848155,-81.8188561,Rood Food and Pie,4.5,143
desserts,41.47742,-81.815,Phnom Penh,4.5,83
cambodian,41.41678,-81.92207,Veranda Bistro & Bar,4,90
bars,41.4578599,-81.96982,The Rail - North Olmsted,4,32
